country,code,indicator,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Oman,OMN,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,66.09999847,,,,,86.62000275,,86.94000244,,,,,93.04000092,,95.58000183,95.65000153,,96.90000153,,97.33999634,,
Other small states,OSS,"Literacy rate, adult total (% of people ages 15 and above)",75.03690338,75.44557953,75.73573303,76.08943939,76.66155243,77.09557343,77.79673004,78.22252655,78.962883,79.35916138,79.99198151,80.54688263,81.11936951,79.85160065,79.42221069,80.00055695,80.78855133,80.91036987,81.73388672,82.20877075,82.56352997,82.99656677,83.4192276,84.22424316,85.87241364,86.23059845,86.49890137,86.71327972,86.55419159,86.72506714,86.86395264,87.00943756,87.11974335
Pakistan,PAK,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,42.70000076,,,,,,,49.86999893,54.15000153,52.13999939,55.52999878,54.88999939,55.38000107,54.74000168,56.75999832,55.59000015,56.97999954,,,59.13000107,57.00999832,58,,58.86000061,,,
Panama,PAN,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,91.90000153,,,,,,,,,,94.08999634,,,,,,,,95.41000366,95.73999786,,96.24002889,,96.10922829,96.25613518
Peru,PER,"Literacy rate, adult total (% of people ages 15 and above)",,87.15000153,,,,,,,,,,,87.66999817,87.91000366,88.69999695,89.58999634,,,,,93.83999634,,93.70999908,94.16000366,94.16999817,94.15000153,94.41000366,,94.5,,,,93.66000366
Philippines,PHL,"Literacy rate, adult total (% of people ages 15 and above)",,,93.91999817,,,,,,92.59999847,,,92.58999634,,,,,95.41999817,,97.08999634,,,96.40000153,,98.18000031,,,,96.27999878,98.47000122,,,,
Palau,PLW,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,99.5,,96.58999634,,,,,100,,,,
Papua New Guinea,PNG,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,57.34000015,,,,,,,,,,69.09888511,,,,,,,70.05999756,,,,,87.14414891,,
Poland,POL,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Literacy rate, adult total (% of people ages 15 and above)",51.9794693,52.55130005,53.16640091,53.5900383,54.26158142,55.11875916,55.79478073,56.72988892,55.25342178,56.15993118,57.0214119,57.5234108,58.09111023,57.67665863,56.50291061,55.36080933,55.64258957,55.88713837,56.59550858,58.49645996,59.79314041,60.82958984,61.45980835,62.08111954,62.67889023,63.83779907,65.78871155,65.92984009,66.15894318,66.55426025,66.98744965,67.39431763,67.72303009
Puerto Rico (US),PRI,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,91.97000122,,,,,,,92.38999939,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,94.48000336,,,,,,,,,,,,,
Paraguay,PRY,"Literacy rate, adult total (% of people ages 15 and above)",90.26999664,,,,,,,,,,,,,,,94.55999756,93.29000092,93.75,93.87000275,,94.19999695,95.05999756,95.02999878,95.55000305,94.65000153,,94.01999664,93.20999908,94.54000092,,,,94.86000061
West Bank and Gaza,PSE,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,86.08000183,,,,,,,92.48000336,,93.44999695,93.76000214,94.01000214,94.43000031,94.72000122,95.02999878,95.66999817,96.05000305,96.20999908,96.48000336,96.72000122,96.91999817,97.22000122,97.37999725,97.51000214,97.68571354,97.83999634,,97.94498037
Pacific island small states,PSS,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,83.26000214,,,,,,,88.95999908,,,93.08000183,93.98999786,94.72000122,96.27999878,96.41000366,96.68000031,97.48000336,97.75,,,,,,,,,,
Romania,ROU,"Literacy rate, adult total (% of people ages 15 and above)",96.70999908,,,,,,,,,,97.30000305,,,,,,,,,98.59999847,,,,,,,,,,99.16000366,,,
Russian Federation,RUS,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,99.44000244,,,,,,,,99.68000031,,,,,,,,,,,99.93000031,,,
Rwanda,RWA,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,64.88999939,,,,,,,,,,,,68.33000183,,70.80000305,,,,73.22000122,,80.05000305,,78.76000214,,
South Asia,SAS,"Literacy rate, adult total (% of people ages 15 and above)",48.56074142,49.34983826,50.14728165,50.95373154,51.77856064,52.60419083,57.91611099,58.72785187,59.51525879,60.31298065,61.13351822,61.94049835,62.74493027,62.44490814,62.52603149,63.37562943,64.20915985,65.04129028,67.94230652,68.69953156,68.52574921,69.84220886,70.55967712,71.96234894,73.35041809,74.01891327,74.7436676,74.51280975,75.24221802,76.05993652,76.89537048,77.57037354,78.23126984
Saudi Arabia,SAU,"Literacy rate, adult total (% of people ages 15 and above)",70.81999969,,,,,,,,79.34999847,,,,82.86000061,,,,,,,,,94.43000031,,,,95.33000183,,,97.58999634,,,,97.93000031
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,61.34999847,,,,,,,,53.52000046,,,,,,,,,,,,,,,,
Senegal,SEN,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,39.27999878,,,,41.88999939,,,48.04000092,,51.81000137,,43.52999878,,43.59000015,46.09999847,51.90000153,46.61000061,46.83000183,,,,50.36000061,
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,92.55000305,,,,,,,,,,95.86000061,96.19000244,96.37000275,96.55000305,96.72000122,96.83000183,97.05000305,97.19999695,97.33999634,97.48000336,97.12999725,97.65000153,,,
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,76.59999847,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,34.83000183,,,,,,,,,,44.34417798,49.40000153,,44.83000183,48.82165768,43.58000183,,,,,
El Salvador,SLV,"Literacy rate, adult total (% of people ages 15 and above)",74.13999939,,,,,,,,,,,,,,83.55999756,82.02999878,83.94999695,84.09999847,84.48999786,85.48999786,85.46878387,86.76999664,87.41253345,87.97000122,88.13999939,88.48000336,89.01000214,89.13999939,89.98000336,89.05864863,89.35185266,89.84999847,89.76999664
San Marino,SMR,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.91000366,,
"Somalia, Fed. Rep.",SOM,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,63.68414274,,,54.11999893,,
Serbia,SRB,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,96.40000153,,,,,,,,97.95999908,,,,,98.83999634,,,99.48000336,,,99.33999634,,
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, adult total (% of people ages 15 and above)",53.13396835,53.7114296,54.33689117,54.7392807,55.36608887,56.15414047,56.82582855,57.69203949,56.56555176,57.33665085,58.04154968,58.57297134,59.25965118,58.93204117,58.0251503,57.82696152,58.16413879,58.63977814,59.31013107,61.00048828,62.23310089,63.11500168,63.66136169,64.26019287,64.88789368,65.24362946,67.12274933,67.72129059,67.88200378,67.83419037,68.14875031,68.43505859,68.68180084
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,26.82999992,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Literacy rate, adult total (% of people ages 15 and above)",53.1398201,53.71720123,54.34257126,54.74488831,55.37162018,56.15956879,56.83118057,57.69729996,56.57109833,57.34212112,58.04693985,58.57830048,59.26488113,58.93732071,58.03057861,57.83242035,58.16949081,58.6450386,59.31528091,61.00539017,62.23786163,63.11965179,63.66598129,64.26473999,64.89235687,65.24806976,67.12692261,67.72537231,67.88603973,67.83821869,68.15270996,68.43894196,68.68562317
Small states,SST,"Literacy rate, adult total (% of people ages 15 and above)",78.48365784,78.7818985,78.99324036,79.3196106,79.79563904,80.17362976,80.73708344,81.10942078,81.71975708,82.05415344,82.54740906,82.98442078,83.43640137,82.59967804,82.32202148,82.83895111,83.42832947,83.53665924,84.11074829,84.46160126,84.69924164,84.99178314,85.29698181,85.85939026,87.06584167,87.32917786,87.52718353,87.70755768,87.58319855,87.71475983,87.82556152,87.93347168,88.01557159
Sao Tome and Principe,STP,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,84.91000366,,,,,,,,,,,90.13999939,,,,,,,87.44000244,,,,,
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,89.59999847,,,,94.62000275,,94.68000031,,92.87000275,,,,,,,,,,,,
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,81.66000366,,,,,,,,,,,,,,,,,,,,,,90.75,,
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",,,87.80999756,,,,,,,,91.83999634,,,,,,,,93.94999695,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,82.88999939,,80.83999634,,,,,,,,,,,,,,,,,94.41999817,,,
Turks and Caicos Islands,TCA,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Literacy rate, adult total (% of people ages 15 and above)",,10.89000034,,,,,,,25.64999962,,,,28.37999916,,,,,,,,,,,,22.30999947,,,30.62999916,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult total (% of people ages 15 and above)",81.56832123,82.0630188,82.63466644,83.20455933,83.71032715,89.36637115,89.73880005,90.04577637,90.42704773,90.77150726,91.12413788,91.4703598,91.7910614,92.12059021,92.47913361,93.69999695,94.00759125,94.29283142,94.34301758,94.56652832,94.79434967,94.86821747,95.27942657,95.48513031,95.68802643,95.87976837,95.9034729,96.04788971,96.26796722,96.40583801,96.54914093,96.67835236,96.80631256
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult total (% of people ages 15 and above)",95.83722687,95.98995209,96.14396667,96.29627991,96.49263,96.62885284,96.93737793,97.02207947,97.20570374,97.28394318,97.35881805,97.4280014,97.48239136,97.61765289,97.56980896,97.65026093,97.75221252,98.20245361,98.48121643,98.70433044,98.83590698,98.88067627,98.92041016,98.96549988,99.02774811,99.08849335,99.19631195,99.26954651,99.28652954,99.31080627,99.32846832,99.35870361,99.38735199
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,53.18000031,,,,,,56.88999939,,,57.09000015,57.20000076,60.40999985,,,,63.75,,60.91829118,,66.54000092,,,72.59999847,,
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,92.65000153,,,,,93.51000214,,,,,96.43000031,,,93.69999695,,92.87000275,91.98000336,,93.76999664,91.26999664,,,91.09999847,,
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,99.44999695,,,97.52532224,,,,98.23159037,,100,,,,,,,,,,,,,,,
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",,,,98.77999878,,,,,,,,,,,,,,,,,,,,,,,,,,,99.90000153,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult total (% of people ages 15 and above)",84.948349,85.62445831,86.28753662,86.94096375,87.33878326,87.62695313,88.00080109,88.33840179,88.64758301,88.84497833,89.13876343,89.86110687,90.15149689,90.13292694,90.35138702,91.21366882,91.52620697,91.7224884,91.63845062,92.36847687,92.68562317,92.66664886,93.17658234,93.32537079,93.77996826,93.80896759,93.99981689,94.17350006,94.23126221,94.41320038,94.60170746,94.74787903,94.87724304
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,37.59999847,,,,,,50.59999847,,,58.31000137,,,,,64.44999695,65.77999878,,,,,,72.47000122,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",,,,,98.91000366,,,,,,,,,,99.01999664,,,,,99.38999939,,,,,97.15000153,,,91.05000305,,,,,
South Asia (IDA & IBRD),TSA,"Literacy rate, adult total (% of people ages 15 and above)",48.56074142,49.34983826,50.14728165,50.95373154,51.77856064,52.60419083,57.91611099,58.72785187,59.51525879,60.31298065,61.13351822,61.94049835,62.74493027,62.44490814,62.52603149,63.37562943,64.20915985,65.04129028,67.94230652,68.69953156,68.52574921,69.84220886,70.55967712,71.96234894,73.35041809,74.01891327,74.7436676,74.51280975,75.24221802,76.05993652,76.89537048,77.57037354,78.23126984
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, adult total (% of people ages 15 and above)",53.1398201,53.71720123,54.34257126,54.74488831,55.37162018,56.15956879,56.83118057,57.69729996,56.57109833,57.34212112,58.04693985,58.57830048,59.26488113,58.93732071,58.03057861,57.83242035,58.16949081,58.6450386,59.31528091,61.00539017,62.23786163,63.11965179,63.66598129,64.26473999,64.89235687,65.24806976,67.12692261,67.72537231,67.88603973,67.83821869,68.15270996,68.43894196,68.68562317
Trinidad and Tobago,TTO,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,74.30000305,,,77.19000244,77.70999908,,79.12999725,79.65000153,80.22000122,,79.04000092,,,,79.48000336,80.55000305,,83.68000031,,86.25,
Turkiye,TUR,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,87.37000275,88.23000336,88.12000275,88.66000366,,90.81999969,92.66000366,94.11000061,94.91999817,95.26000214,95.44000244,95.59999847,95.86000061,96.15000153,,96.73999786,,97.26000214,,,
Tuvalu,TUV,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,69.43000031,,,,,,,,,,78.09999847,,79.89539542,77.88999939,,,,,82.23263446,,78.20999908,,
Uganda,UGA,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,68.13999939,,,,71.37000275,,,,73.20999908,,70.19999695,,68.51000214,,69.09999847,,,,,79.05823296,,,
Ukraine,UKR,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,99.43000031,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Literacy rate, adult total (% of people ages 15 and above)",82.19776154,82.73557281,83.26367188,83.8292923,84.31958008,88.61364746,89.01538849,89.37889099,89.78823853,90.11901855,90.47187805,90.92778015,91.27610016,91.54244232,91.83908081,92.8469696,93.2789917,93.6620636,93.77007294,93.99371338,94.26521301,94.36554718,94.75330353,94.88913727,95.12355804,95.1624527,95.32073212,95.61766815,95.72663879,95.75813293,95.9072113,96.03653717,96.16938782
Uruguay,URY,"Literacy rate, adult total (% of people ages 15 and above)",,,,,96.77999878,,,,,,,,,,97.79000092,97.86000061,98.16000366,98.26000214,98.06999969,98.33999634,98.40000153,98.36000061,98.44000244,98.51999664,98.55999756,98.62000275,98.69999695,98.76999664,98.96658836,,98.84999847,98.86715172,98.91000366
United States,USA,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,98.63999939,,,,,,,,,,,,,99.98999786,99.98000336,99.98000336,99.98999786,,99.98999786,100,,100,100,,
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,92.98000336,,,,94.37070138,94.6620702,95.15000153,95.31169955,95.51000214,95.39242132,94.76999664,95.98718899,,,96.61000061,97.12999725,97.18674944,,,,,,,
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,90.27999878,90.16000366,,,,,,,,,93.51999664,,,,,,,,,,95.75,,,96.12999725,,
Vanuatu,VUT,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,74,,,,,,,,,,,,,,,,,,,,92.74750574,89.83070657,,,87.95999908,
World,WLD,"Literacy rate, adult total (% of people ages 15 and above)",75.51461029,75.97086334,76.42014313,76.86955261,77.29840088,79.30123901,80.52098846,80.90296936,81.11634064,81.37190247,81.73709106,82.2192688,82.55735779,82.57157135,82.53491974,83.11997223,83.47915649,83.80361176,84.36717987,84.7115097,84.91248322,85.2093811,85.55763245,85.95664978,86.28074646,86.4681015,86.76474762,86.78691864,86.98430634,87.16625214,87.39251709,87.57739258,87.74069977
Samoa,WSM,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,98.97000122,,,,,99.40000153,100,,97.98999786,,,,,
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Literacy rate, adult total (% of people ages 15 and above)",,,37.09000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",,,,,82.40000153,,,,,,,,,,,88.72000122,,92.88999939,92.87999725,93.09999847,93.73000336,,94.13999939,94.37000275,91.73999786,,,95.01999664,,90,,,91.15000153
Zambia,ZMB,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,68,,,69.15000153,,,,,,,,83.13999939,,,,,,,,71.12999725,,81.75915442,79.94500944,79.97514313,82.0418065,
Zimbabwe,ZWE,"Literacy rate, adult total (% of people ages 15 and above)",83.51000214,,,,,,,,,,,,,,,,,,,,,,,,,,,93.23000336,,,,,